ID UPAKOVKA;MXIK;DATA;INN DISTRIBUTOR;INN KONTRAGENT;KOL-VO;PRICE;PRICE TYPE
AAAL045107;03004084011004001;01.07.2024;303303592;303184727;5;100130,24;UZS
AAAL045108;03004084011004001;01.07.2024;303303592;310468281;1;100130,24;UZS
AAAL045109;03004084011004001;01.07.2024;303303592;200038405;5;100130,24;UZS
AAAL045110;03004084011004001;01.07.2024;303303592;305493927;2;100130,24;UZS
AAAL045111;03004084011004001;01.07.2024;303303592;307143663;4;100130,24;UZS
AAAL045112;03004084011004001;01.07.2024;303303592;303063315;1;100130,24;UZS
AAAL045113;03004084011004001;01.07.2024;303303592;203989430;1;100130,24;UZS
AAAL045114;03004084011004001;01.07.2024;303303592;308234074;10;100130,24;UZS
AAAL045115;03004084011004001;01.07.2024;303303592;306816134;5;100130,24;UZS
AAAL045116;03004084011004001;01.07.2024;303303592;308267760;20;100130,24;UZS
AAAL045117;03004084011004001;01.07.2024;303303592;304309970;1;100130,24;UZS
AAAL045118;03004084011004001;01.07.2024;303303592;305463211;2;100130,24;UZS
AAAL045119;03004084011004001;01.07.2024;303303592;303401606;5;100130,24;UZS
AAAL045120;03004084011004001;01.07.2024;303303592;310255817;3;100130,24;UZS
AAAL045121;03004084011004001;01.07.2024;303303592;305960242;2;100130,24;UZS
AAAL045122;03004084011004001;01.07.2024;303303592;205427154;3;100130,24;UZS
AAAL045123;03004084011004001;01.07.2024;303303592;309198206;3;100130,24;UZS
AAAL045124;03004084011004001;01.07.2024;303303592;307250515;3;100130,24;UZS
AAAL045125;03004084011004001;01.07.2024;303303592;306914771;2;100130,24;UZS
AAAL045126;03004084011004001;01.07.2024;303303592;310686691;2;97126,4;UZS
AAAL045127;03004084011004001;01.07.2024;303303592;308444501;2;100130,24;UZS
AAAL045128;03004084011004001;01.07.2024;303303592;304510264;4;100130,24;UZS
AAAL045129;03004084011004001;01.07.2024;303303592;302151056;2;100130,24;UZS
AAAL045130;03004084011004001;01.07.2024;303303592;308807071;5;100130,24;UZS
AAAL045131;03004084011004001;01.07.2024;303303592;307199546;2;100130,24;UZS
AAAL045132;03004084011004001;01.07.2024;303303592;203909441;2;100130,24;UZS
AAAL045133;03004084011004001;01.07.2024;303303592;304735331;2;100130,24;UZS
AAAL045134;03004084011004001;01.07.2024;303303592;305397056;5;100130,24;UZS
AAAL045135;03004084011004001;01.07.2024;303303592;310269466;5;100130,24;UZS
AAAL045136;03004084011004001;01.07.2024;303303592;206732210;5;100130,24;UZS
AAAL045137;03004084011004001;02.07.2024;303303592;305256681;5;100130,24;UZS
AAAL045138;03004084011004001;02.07.2024;303303592;304451931;3;100130,24;UZS
AAAL045139;03004084011004001;02.07.2024;303303592;305446990;3;100130,24;UZS
AAAL045140;03004084011004001;02.07.2024;303303592;310049731;1;100130,24;UZS
AAAL045141;03004084011004001;02.07.2024;303303592;307744628;3;97126,4;UZS
AAAL045142;03004084011004001;02.07.2024;303303592;301491014;2;97126,4;UZS
AAAL045143;03004084011004001;02.07.2024;303303592;304354197;8;100130,24;UZS
AAAL045144;03004084011004001;02.07.2024;303303592;202116006;5;100130,24;UZS
AAAL045145;03004084011004001;02.07.2024;303303592;307867664;2;100130,24;UZS
AAAL045146;03004084011004001;02.07.2024;303303592;309912242;6;100130,24;UZS
AAAL045147;03004084011004001;02.07.2024;303303592;207091843;2;100130,24;UZS
AAAL045148;03004084011004001;02.07.2024;303303592;305415863;3;100130,24;UZS
AAAL045149;03004084011004001;02.07.2024;303303592;308841625;2;100130,24;UZS
AAAL045150;03004084011004001;02.07.2024;303303592;207060604;1;97126,4;UZS
AAAL045151;03004084011004001;02.07.2024;303303592;310941304;1;100130,24;UZS
AAAL045152;03004084011004001;02.07.2024;303303592;300486320;10;100130,24;UZS
AAAL045153;03004084011004001;02.07.2024;303303592;310772980;2;100130,24;UZS
AAAL045154;03004084011004001;02.07.2024;303303592;302488808;200;100130,24;UZS
AAAL045155;03004084011004001;02.07.2024;303303592;306763225;6;100130,24;UZS
AAAL045156;03004084011004001;02.07.2024;303303592;303474168;3;100130,24;UZS
AAAL045157;03004084011004001;02.07.2024;303303592;300294251;4;100130,24;UZS
AAAL045158;03004084011004001;02.07.2024;303303592;310489454;2;100130,24;UZS
AAAL045159;03004084011004001;02.07.2024;303303592;202571225;2;100130,24;UZS
AAAL045160;03004084011004001;02.07.2024;303303592;310677838;2;100130,24;UZS
AAAL045161;03004084011004001;02.07.2024;303303592;302932516;10;100130,24;UZS
AAAL045162;03004084011004001;02.07.2024;303303592;200575403;2;100130,24;UZS
AAAL045163;03004084011004001;02.07.2024;303303592;309930560;1;100130,24;UZS
AAAL045164;03004084011004001;02.07.2024;303303592;302979608;2;100130,24;UZS
AAAL045165;03004084011004001;02.07.2024;303303592;201459481;4;100130,24;UZS
AAAL045166;03004084011004001;02.07.2024;303303592;203674174;5;100130,24;UZS
AAAL045167;03004084011004001;02.07.2024;303303592;310013570;2;100130,24;UZS
AAAL045168;03004084011004001;02.07.2024;303303592;302631154;3;100130,24;UZS
AAAL045169;03004084011004001;02.07.2024;303303592;302858963;5;100130,24;UZS
AAAL045170;03004084011004001;02.07.2024;303303592;309371878;4;100130,24;UZS
AAAL045171;03004084011004001;02.07.2024;303303592;303473612;2;100130,24;UZS
AAAL045172;03004084011004001;02.07.2024;303303592;204664867;5;100130,24;UZS
AAAL045173;03004084011004001;02.07.2024;303303592;204515125;5;100130,24;UZS
AAAL045174;03004084011004001;02.07.2024;303303592;303851394;4;100130,24;UZS
AAAL045175;03004084011004001;02.07.2024;303303592;206728641;6;97126,4;UZS
AAAL045176;03004084011004001;02.07.2024;303303592;300117066;3;97126,4;UZS
AAAL045177;03004084011004001;02.07.2024;303303592;309010645;2;100130,24;UZS
AAAL045178;03004084011004001;02.07.2024;303303592;301746938;20;100130,24;UZS
AAAL045179;03004084011004001;02.07.2024;303303592;207097691;5;100130,24;UZS
AAAL045180;03004084011004001;02.07.2024;303303592;309909885;2;100130,24;UZS
AAAL045181;03004084011004001;02.07.2024;303303592;307391958;2;100130,24;UZS
AAAL045182;03004084011004001;02.07.2024;303303592;306902565;1;100130,24;UZS
AAAL045183;03004084011004001;02.07.2024;303303592;305522034;3;100130,24;UZS
AAAL045184;03004084011004001;02.07.2024;303303592;309817770;1;100130,24;UZS
AAAL045185;03004084011004001;02.07.2024;303303592;308395792;5;100130,24;UZS
AAAL045186;03004084011004001;02.07.2024;303303592;302984318;4;100130,24;UZS
AAAL045187;03004084011004001;02.07.2024;303303592;302387957;3;100130,24;UZS
AAAL045188;03004084011004001;02.07.2024;303303592;304338500;10;100130,24;UZS
AAAL045189;03004084011004001;02.07.2024;303303592;202635760;2;100130,24;UZS
AAAL045190;03004084011004001;02.07.2024;303303592;304103864;2;100130,24;UZS
AAAL045191;03004084011004001;02.07.2024;303303592;202765140;4;100130,24;UZS
AAAL045192;03004084011004001;02.07.2024;303303592;309070754;2;100130,24;UZS
AAAL045193;03004084011004001;02.07.2024;303303592;307846777;2;100130,24;UZS
AAAL045194;03004084011004001;02.07.2024;303303592;305672284;2;100130,24;UZS
AAAL045195;03004084011004001;02.07.2024;303303592;305672284;1;100130,24;UZS
AAAL045196;03004084011004001;02.07.2024;303303592;302730411;3;100130,24;UZS
AAAL045197;03004084011004001;02.07.2024;303303592;310407318;2;100130,24;UZS
AAAL045198;03004084011004001;02.07.2024;303303592;305090448;3;100130,24;UZS
AAAL045199;03004084011004001;02.07.2024;303303592;302926238;5;100130,24;UZS
AAAL045200;03004084011004001;02.07.2024;303303592;309744665;2;100130,24;UZS
AAAL045201;03004084011004001;02.07.2024;303303592;304309970;3;100130,24;UZS
AAAL045202;03004084011004001;02.07.2024;303303592;308461505;4;100130,24;UZS
AAAL045203;03004084011004001;02.07.2024;303303592;305857338;3;100130,24;UZS
AAAL045204;03004084011004001;02.07.2024;303303592;307981548;2;100130,24;UZS
AAAL045205;03004084011004001;03.07.2024;303303592;204482065;2;100130,24;UZS
AAAL045206;03004084011004001;03.07.2024;303303592;201246408;1;100130,24;UZS
AAAL045207;03004084011004001;03.07.2024;303303592;302635949;2;100130,24;UZS
AAAL045208;03004084011004001;03.07.2024;303303592;205870982;40;100130,24;UZS
AAAL045209;03004084011004001;03.07.2024;303303592;206915702;10;100130,24;UZS
AAAL045210;03004084011004001;03.07.2024;303303592;304276659;5;100130,24;UZS
AAAL045211;03004084011004001;03.07.2024;303303592;308749216;3;100130,24;UZS
AAAL045212;03004084011004001;03.07.2024;303303592;305082654;2;100130,24;UZS
AAAL045213;03004084011004001;03.07.2024;303303592;308720790;4;100130,24;UZS
AAAL045214;03004084011004001;03.07.2024;303303592;305277925;3;100130,24;UZS
AAAL045215;03004084011004001;03.07.2024;303303592;303047469;2;100130,24;UZS
AAAL045216;03004084011004001;03.07.2024;303303592;309841918;2;100130,24;UZS
AAAL045217;03004084011004001;03.07.2024;303303592;302786555;1;100130,24;UZS
AAAL045218;03004084011004001;03.07.2024;303303592;204921562;2;100130,24;UZS
AAAL045219;03004084011004001;03.07.2024;303303592;307087915;5;100130,24;UZS
AAAL045220;03004084011004001;03.07.2024;303303592;303031386;20;100130,24;UZS
AAAL045221;03004084011004001;03.07.2024;303303592;308444501;3;100130,24;UZS
AAAL045222;03004084011004001;03.07.2024;303303592;203328398;5;100130,24;UZS
AAAL045223;03004084011004001;03.07.2024;303303592;306642050;3;100130,24;UZS
AAAL045224;03004084011004001;03.07.2024;303303592;305947960;3;100130,24;UZS
AAAL045225;03004084011004001;03.07.2024;303303592;300399610;5;100130,24;UZS
AAAL045226;03004084011004001;03.07.2024;303303592;200038405;1;100130,24;UZS
AAAL045227;03004084011004001;03.07.2024;303303592;305913576;2;100130,24;UZS
AAAL045228;03004084011004001;03.07.2024;303303592;205179449;5;100130,24;UZS
AAAL045229;03004084011004001;03.07.2024;303303592;301410786;1;100130,24;UZS
AAAL045230;03004084011004001;03.07.2024;303303592;207096456;2;100130,24;UZS
AAAL045231;03004084011004001;03.07.2024;303303592;300769711;2;100130,24;UZS
AAAL045232;03004084011004001;03.07.2024;303303592;206027288;3;100130,24;UZS
AAAL045233;03004084011004001;03.07.2024;303303592;308135331;2;100130,24;UZS
AAAL045234;03004084011004001;03.07.2024;303303592;307967594;1;100130,24;UZS
AAAL045235;03004084011004001;03.07.2024;303303592;207179185;20;100130,24;UZS
AAAL045236;03004084011004001;03.07.2024;303303592;310824384;2;100130,24;UZS
AAAL045237;03004084011004001;03.07.2024;303303592;205737710;2;100130,24;UZS
AAAL045238;03004084011004001;03.07.2024;303303592;206333675;2;100130,24;UZS
AAAL045239;03004084011004001;03.07.2024;303303592;310375414;2;100130,24;UZS
AAAL045240;03004084011004001;03.07.2024;303303592;307801270;2;100130,24;UZS
AAAL045241;03004084011004001;03.07.2024;303303592;205666333;2;100130,24;UZS
AAAL045242;03004084011004001;03.07.2024;303303592;206212399;10;100130,24;UZS
AAAL045243;03004084011004001;03.07.2024;303303592;201698067;5;100130,24;UZS
AAAL045244;03004084011004001;03.07.2024;303303592;308042923;2;100130,24;UZS
AAAL045245;03004084011004001;03.07.2024;303303592;307963878;1;100130,24;UZS
AAAL045246;03004084011004001;03.07.2024;303303592;305224982;10;100130,24;UZS
AAAL045247;03004084011004001;03.07.2024;303303592;306629334;5;97126,4;UZS
AAAL045248;03004084011004001;03.07.2024;303303592;307801270;2;100130,24;UZS
AAAL045249;03004084011004001;03.07.2024;303303592;310094908;4;100130,24;UZS
AAAL045250;03004084011004001;03.07.2024;303303592;201893933;3;100130,24;UZS
AAAL045251;03004084011004001;03.07.2024;303303592;304126203;8;100130,24;UZS
AAAL045252;03004084011004001;03.07.2024;303303592;310839911;2;100130,24;UZS
AAAL045253;03004084011004001;03.07.2024;303303592;306520915;3;100130,24;UZS
AAAL045254;03004084011004001;03.07.2024;303303592;308749896;1;100130,24;UZS
AAAL045255;03004084011004001;03.07.2024;303303592;203136882;3;100130,24;UZS
AAAL045256;03004084011004001;03.07.2024;303303592;205441732;10;100130,24;UZS
AAAL045257;03004084011004001;03.07.2024;303303592;308047529;2;100130,24;UZS
AAAL045258;03004084011004001;03.07.2024;303303592;204180670;10;100130,24;UZS
AAAL045259;03004084011004001;03.07.2024;303303592;203136882;1;100130,24;UZS
AAAL045260;03004084011004001;03.07.2024;303303592;302464631;20;100130,24;UZS
AAAL045261;03004084011004001;03.07.2024;303303592;308498481;1;100130,24;UZS
AAAL045262;03004084011004001;03.07.2024;303303592;205787523;5;100130,24;UZS
AAAL045263;03004084011004001;04.07.2024;303303592;307834285;2;100130,24;UZS
AAAL045264;03004084011004001;04.07.2024;303303592;304569965;5;100130,24;UZS
AAAL045265;03004084011004001;04.07.2024;303303592;305100608;2;100130,24;UZS
AAAL045266;03004084011004001;04.07.2024;303303592;302931217;5;100130,24;UZS
AAAL045267;03004084011004001;04.07.2024;303303592;306128927;3;100130,24;UZS
AAAL045268;03004084011004001;04.07.2024;303303592;305492857;2;100130,24;UZS
AAAL045269;03004084011004001;04.07.2024;303303592;305338104;1;100130,24;UZS
AAAL045270;03004084011004001;04.07.2024;303303592;310426484;5;100130,24;UZS
AAAL045271;03004084011004001;04.07.2024;303303592;309009146;20;100130,24;UZS
AAAL045272;03004084011004001;04.07.2024;303303592;305077493;2;100130,24;UZS
AAAL045273;03004084011004001;04.07.2024;303303592;310071176;2;100130,24;UZS
AAAL045274;03004084011004001;04.07.2024;303303592;304494712;40;100130,24;UZS
AAAL045275;03004084011004001;04.07.2024;303303592;308678835;50;100130,24;UZS
AAAL045276;03004084011004001;04.07.2024;303303592;205084891;10;100130,24;UZS
AAAL045277;03004084011004001;04.07.2024;303303592;205202499;3;100130,24;UZS
AAAL045278;03004084011004001;04.07.2024;303303592;302586274;2;100130,24;UZS
AAAL045279;03004084011004001;04.07.2024;303303592;306739428;4;100130,24;UZS
AAAL045280;03004084011004001;04.07.2024;303303592;303780967;1;100130,24;UZS
AAAL045281;03004084011004001;04.07.2024;303303592;304309970;2;100130,24;UZS
AAAL045282;03004084011004001;04.07.2024;303303592;202655000;1;100130,24;UZS
AAAL045283;03004084011004001;04.07.2024;303303592;306595466;2;100130,24;UZS
AAAL045284;03004084011004001;04.07.2024;303303592;205332979;5;100130,24;UZS
AAAL045286;03004084011004001;04.07.2024;303303592;308873016;2;100130,24;UZS
AAAL045287;03004084011004001;04.07.2024;303303592;309841918;2;100130,24;UZS
AAAL045288;03004084011004001;04.07.2024;303303592;305493927;1;100130,24;UZS
AAAL045289;03004084011004001;04.07.2024;303303592;309418144;30;100130,24;UZS
AAAL045290;03004084011004001;04.07.2024;303303592;304510518;5;100130,24;UZS
AAAL045291;03004084011004001;04.07.2024;303303592;206847938;5;100130,24;UZS
AAAL045292;03004084011004001;04.07.2024;303303592;311023684;4;100130,24;UZS
AAAL045293;03004084011004001;04.07.2024;303303592;202269512;3;100130,24;UZS
AAAL045294;03004084011004001;04.07.2024;303303592;203705277;1;100130,24;UZS
AAAL045295;03004084011004001;04.07.2024;303303592;306387313;1;100130,24;UZS
AAAL045296;03004084011004001;04.07.2024;303303592;307739933;3;100130,24;UZS
AAAL045297;03004084011004001;04.07.2024;303303592;302586274;1;100130,24;UZS
AAAL045298;03004084011004001;04.07.2024;303303592;305876844;2;100130,24;UZS
AAAL045299;03004084011004001;04.07.2024;303303592;206458718;2;100130,24;UZS
AAAL045300;03004084011004001;04.07.2024;303303592;307164241;80;100130,24;UZS
AAAL045301;03004084011004001;04.07.2024;303303592;306141342;2;100130,24;UZS
AAAL045302;03004084011004001;04.07.2024;303303592;306117133;1;100130,24;UZS
AAAL045303;03004084011004001;04.07.2024;303303592;303385208;20;100130,24;UZS
AAAL045304;03004084011004001;04.07.2024;303303592;306201544;1;100130,24;UZS
AAAL045305;03004084011004001;04.07.2024;303303592;207145710;2;100130,24;UZS
AAAL045306;03004084011004001;04.07.2024;303303592;308522167;1;100130,24;UZS
AAAL045307;03004084011004001;04.07.2024;303303592;207128905;10;100130,24;UZS
AAAL045308;03004084011004001;04.07.2024;303303592;307327307;8;100130,24;UZS
AAAL045309;03004084011004001;04.07.2024;303303592;308168464;1;100130,24;UZS
AAAL045310;03004084011004001;05.07.2024;303303592;309653803;3;100130,24;UZS
AAAL045311;03004084011004001;05.07.2024;303303592;306387313;4;100130,24;UZS
AAAL045312;03004084011004001;08.07.2024;303303592;307739933;1;98658,56;UZS
AAAL045313;03004084011004001;08.07.2024;303303592;206458718;2;98658,56;UZS
AAAL045314;03004084011004001;08.07.2024;303303592;203252763;2;98658,56;UZS
AAAL045315;03004084011004001;08.07.2024;303303592;307712303;3;98658,56;UZS
AAAL045316;03004084011004001;08.07.2024;303303592;305155626;5;98658,56;UZS
AAAL045317;03004084011004001;08.07.2024;303303592;306123435;1;95698,4;UZS
AAAL045318;03004084011004001;08.07.2024;303303592;201893933;5;98658,56;UZS
AAAL045319;03004084011004001;08.07.2024;303303592;307884478;3;98658,56;UZS
AAAL045320;03004084011004001;08.07.2024;303303592;202735945;5;98658,56;UZS
AAAL045321;03004084011004001;08.07.2024;303303592;304510518;10;98658,56;UZS
AAAL045322;03004084011004001;08.07.2024;303303592;201655380;2;98658,56;UZS
AAAL045323;03004084011004001;08.07.2024;303303592;206732210;6;98658,56;UZS
AAAL045324;03004084011004001;08.07.2024;303303592;305100608;3;98658,56;UZS
AAAL045325;03004084011004001;08.07.2024;303303592;305100608;2;98658,56;UZS
AAAL045326;03004084011004001;08.07.2024;303303592;307405201;4;95698,4;UZS
AAAL045327;03004084011004001;08.07.2024;303303592;307897374;1;98658,56;UZS
AAAL045328;03004084011004001;08.07.2024;303303592;301724649;2;98658,56;UZS
AAAL045329;03004084011004001;08.07.2024;303303592;305777303;5;98658,56;UZS
AAAL045330;03004084011004001;08.07.2024;303303592;306295032;4;98658,56;UZS
AAAL045331;03004084011004001;08.07.2024;303303592;301373484;2;98658,56;UZS
AAAL045332;03004084011004001;08.07.2024;303303592;301373484;1;98658,56;UZS
AAAL045333;03004084011004001;08.07.2024;303303592;201346299;1;98658,56;UZS
AAAL045334;03004084011004001;08.07.2024;303303592;302350379;5;98658,56;UZS
AAAL045335;03004084011004001;08.07.2024;303303592;303715816;5;98658,56;UZS
AAAL045336;03004084011004001;08.07.2024;303303592;301624693;5;98658,56;UZS
AAAL045337;03004084011004001;08.07.2024;303303592;306387313;2;98658,56;UZS
AAAL045338;03004084011004001;08.07.2024;303303592;205084891;5;98658,56;UZS
AAAL045339;03004084011004001;08.07.2024;303303592;309073038;5;98658,56;UZS
AAAL045340;03004084011004001;08.07.2024;303303592;200693296;1;98658,56;UZS
AAAL045341;03004084011004001;08.07.2024;303303592;304510518;10;98658,56;UZS
AAAL045342;03004084011004001;08.07.2024;303303592;303323465;2;98658,56;UZS
AAAL045343;03004084011004001;08.07.2024;303303592;307739933;1;98658,56;UZS
AAAL045344;03004084011004001;08.07.2024;303303592;301303301;5;98658,56;UZS
AAAL045345;03004084011004001;08.07.2024;303303592;300214262;2;98658,56;UZS
AAAL045346;03004084011004001;08.07.2024;303303592;307952812;5;100130,24;UZS
AAAL045347;03004084011004001;08.07.2024;303303592;200038405;3;98658,56;UZS
AAAL045348;03004084011004001;08.07.2024;303303592;205408462;10;100130,24;UZS
AAAL045349;03004084011004001;08.07.2024;303303592;200416726;10;98658,56;UZS
AAAL045350;03004084011004001;08.07.2024;303303592;201246408;1;98658,56;UZS
AAAL045351;03004084011004001;09.07.2024;303303592;309917884;10;98658,56;UZS
AAAL045352;03004084011004001;09.07.2024;303303592;301604916;5;98658,56;UZS
AAAL045353;03004084011004001;09.07.2024;303303592;310950980;4;95698,4;UZS
AAAL045354;03004084011004001;09.07.2024;303303592;310824384;2;98658,56;UZS
AAAL045355;03004084011004001;09.07.2024;303303592;304684444;40;98658,56;UZS
AAAL045356;03004084011004001;09.07.2024;303303592;300117066;1;95698,4;UZS
AAAL045357;03004084011004001;09.07.2024;303303592;301588754;3;98658,56;UZS
AAAL045358;03004084011004001;09.07.2024;303303592;310790263;2;98658,56;UZS
AAAL045359;03004084011004001;09.07.2024;303303592;305493927;4;98658,56;UZS
AAAL045360;03004084011004001;09.07.2024;303303592;308745435;2;98658,56;UZS
AAAL045361;03004084011004001;09.07.2024;303303592;300147654;15;98658,56;UZS
AAAL045362;03004084011004001;09.07.2024;303303592;308010203;5;98658,56;UZS
AAAL045363;03004084011004001;09.07.2024;303303592;308873016;2;98658,56;UZS
AAAL045364;03004084011004001;09.07.2024;303303592;309593768;5;98658,56;UZS
AAAL045365;03004084011004001;09.07.2024;303303592;304278290;2;98658,56;UZS
AAAL045366;03004084011004001;09.07.2024;303303592;306807414;200;98658,56;UZS
AAAL045367;03004084011004001;09.07.2024;303303592;310152914;15;98658,56;UZS
AAAL045368;03004084011004001;09.07.2024;303303592;305181792;3;98658,56;UZS
AAAL045369;03004084011004001;09.07.2024;303303592;305181792;27;98658,56;UZS
AAAL045370;03004084011004001;09.07.2024;303303592;309897523;5;98658,56;UZS
AAAL045371;03004084011004001;09.07.2024;303303592;305277925;2;98658,56;UZS
AAAL045372;03004084011004001;09.07.2024;303303592;308749896;1;98658,56;UZS
AAAL045373;03004084011004001;09.07.2024;303303592;307900092;10;98658,56;UZS
AAAL045374;03004084011004001;09.07.2024;303303592;308444501;5;98658,56;UZS
AAAL045375;03004084011004001;09.07.2024;303303592;201155078;5;98658,56;UZS
AAAL045376;03004084011004001;09.07.2024;303303592;203338322;5;98658,56;UZS
AAAL045377;03004084011004001;09.07.2024;303303592;308543118;2;98658,56;UZS
AAAL045378;03004084011004001;09.07.2024;303303592;310839911;1;98658,56;UZS
AAAL045379;03004084011004001;09.07.2024;303303592;206818165;7;98658,56;UZS
AAAL045380;03004084011004001;09.07.2024;303303592;306387313;2;98658,56;UZS
AAAL045381;03004084011004001;09.07.2024;303303592;309717895;2;98658,56;UZS
AAAL045382;03004084011004001;09.07.2024;303303592;311176431;10;98658,56;UZS
AAAL045383;03004084011004001;09.07.2024;303303592;203130947;1;98658,56;UZS
AAAL045384;03004084011004001;09.07.2024;303303592;203775856;10;98658,56;UZS
AAAL045385;03004084011004001;09.07.2024;303303592;307637127;5;98658,56;UZS
AAAL045386;03004084011004001;09.07.2024;303303592;200204658;3;98658,56;UZS
AAAL045387;03004084011004001;09.07.2024;303303592;205167029;3;98658,56;UZS
AAAL045388;03004084011004001;09.07.2024;303303592;305131119;3;98658,56;UZS
AAAL045389;03004084011004001;09.07.2024;303303592;201850384;3;98658,56;UZS
AAAL045390;03004084011004001;09.07.2024;303303592;202214786;6;98658,56;UZS
AAAL045391;03004084011004001;09.07.2024;303303592;310735471;2;98658,56;UZS
AAAL045392;03004084011004001;09.07.2024;303303592;309799652;1;98658,56;UZS
AAAL045393;03004084011004001;09.07.2024;303303592;300830462;4;98658,56;UZS
AAAL045394;03004084011004001;09.07.2024;303303592;304026984;30;98658,56;UZS
AAAL045395;03004084011004001;09.07.2024;303303592;207189839;3;98658,56;UZS
AAAL045396;03004084011004001;09.07.2024;303303592;306996204;10;98658,56;UZS
AAAL045397;03004084011004001;09.07.2024;303303592;307490731;2;98658,56;UZS
AAAL045398;03004084011004001;09.07.2024;303303592;308234074;5;98658,56;UZS
AAAL045399;03004084011004001;09.07.2024;303303592;303218072;10;98658,56;UZS
AAAL045400;03004084011004001;09.07.2024;303303592;203028684;4;98658,56;UZS
AAAL045401;03004084011004001;09.07.2024;303303592;206837221;10;98658,56;UZS
AAAL045402;03004084011004001;09.07.2024;303303592;309205694;5;98658,56;UZS
AAAL045403;03004084011004001;09.07.2024;303303592;205600755;5;98658,56;UZS
AAAL045404;03004084011004001;09.07.2024;303303592;309045539;3;98646,24;UZS
AAAL045405;03004084011004001;09.07.2024;303303592;305084991;8;98658,56;UZS
AAAL045406;03004084011004001;09.07.2024;303303592;307115665;3;98658,56;UZS
AAAL045407;03004084011004001;09.07.2024;303303592;309474646;3;98658,56;UZS
AAAL045408;03004084011004001;09.07.2024;303303592;306703339;4;100130,24;UZS
